symbol,publishedAt,title,description,sentiment,neg,neu,pos,url
RELIANCE,2025-10-31T06:04:38Z,"Google CEO Sundar Pichai expresses enthusiasm over AI deal with Reliance, highlights benefits for Jio users","“Eligible Jio users will receive our AI Pro plan at no extra cost for 18 months, including Gemini 2.5 Pro, 2TB of storage + our latest AI creation tools,” Sundar Pichai",neutral,6.41685e-07,0.9999994,5.3012222e-08,https://www.thehindubusinessline.com/info-tech/google-ceo-sundar-pichai-expresses-enthusiasm-over-ai-deal-with-reliance-highlights-benefits-for-jio-users/article70224383.ece
RELIANCE,2025-10-31T06:02:50Z,Ending malaria in Papua: why oral communication matters as much as medicine,Improving oral and visual communication can accelerate malaria elimination in Papua. Here’s how.,neutral,0.00016787919,0.99983084,1.2490199e-06,https://theconversation.com/ending-malaria-in-papua-why-oral-communication-matters-as-much-as-medicine-267991
RELIANCE,2025-10-31T06:00:00Z,Start of Day Message,"LONDON, 31 Oct. 2025 (GLOBE NEWSWIRE) -- This is the Start of Day Message for GlobeNewswire.   GlobeNewswire is operated by Notified and is designated...",negative,0.99999964,5.978304e-08,1.9705038e-07,https://www.globenewswire.com/news-release/2025/10/31/3178085/0/en/Start-of-Day-Message.html
RELIANCE,2025-10-31T06:00:00Z,U.S. begins troop drawdown in Eastern Europe amid NATO shifts and rising tensions with Russia,"The U.S. plans to withdraw around 3,000 troops from Romania, Bulgaria, Hungary, and Slovakia, with the 101st Airborne’s brigade returning to Kentucky. Romania will lose 1,000-1,200 troops but retain around 1,000 U.S. soldiers. Republican lawmakers and Eastern…",negative,0.9888637,0.0004210222,0.010715168,https://www.naturalnews.com/2025-10-31-us-begins-troop-drawdown-in-eastern-europe.html
RELIANCE,2025-10-31T06:00:00Z,NVIDIA and Hyundai Motor Group Team on AI Factory to Power AI-Driven Mobility Solutions,"Leading Global Automaker to Deploy NVIDIA Blackwell AI Infrastructure Across Manufacturing, Robotics and Autonomous Driving Leading Global Automaker to Deploy NVIDIA Blackwell AI Infrastructure Across Manufacturing, Robotics and Autonomous Driving",neutral,0.00016298381,0.9998362,8.329893e-07,https://www.globenewswire.com/news-release/2025/10/31/3178078/0/en/NVIDIA-and-Hyundai-Motor-Group-Team-on-AI-Factory-to-Power-AI-Driven-Mobility-Solutions.html
RELIANCE,2025-10-31T06:00:00Z,NVIDIA and SK Group Build AI Factory to Drive Korea’s Manufacturing and Digital Transformation,"New AI Infrastructure With Over 50,000 NVIDIA GPUs to Boost Chip Design, Digital Twin, Robotics and AI Agent Development New AI Infrastructure With Over 50,000 NVIDIA GPUs to Boost Chip Design, Digital Twin, Robotics and AI Agent Development",neutral,0.11392837,0.88590896,0.00016265665,https://www.globenewswire.com/news-release/2025/10/31/3178077/0/en/NVIDIA-and-SK-Group-Build-AI-Factory-to-Drive-Korea-s-Manufacturing-and-Digital-Transformation.html
RELIANCE,2025-10-31T06:00:00Z,"NVIDIA, South Korea Government and Industrial Giants Build AI Infrastructure and Ecosystem to Fuel Korea Innovation, Industries and Jobs","Korea Government, Computing and Manufacturing Leaders Adding Over 260,000 NVIDIA GPUs for Physical and Agentic AI Korea Government, Computing and Manufacturing Leaders Adding Over 260,000 NVIDIA GPUs for Physical and Agentic AI",neutral,0.0005396009,0.9994598,6.533541e-07,https://www.globenewswire.com/news-release/2025/10/31/3178075/0/en/NVIDIA-South-Korea-Government-and-Industrial-Giants-Build-AI-Infrastructure-and-Ecosystem-to-Fuel-Korea-Innovation-Industries-and-Jobs.html
RELIANCE,2025-10-31T06:00:00Z,NVIDIA and Samsung Build AI Factory to Transform Global Intelligent Manufacturing,"New AI Factory With 50,000 NVIDIA GPUs to Accelerate Agentic and Physical AI Applications for Advanced Chip Manufacturing, Mobile Devices and Robotics New AI Factory With 50,000 NVIDIA GPUs to Accelerate Agentic and Physical AI Applications for Advanced Chip …",neutral,0.013067213,0.98690844,2.4406316e-05,https://www.globenewswire.com/news-release/2025/10/31/3178076/0/en/NVIDIA-and-Samsung-Build-AI-Factory-to-Transform-Global-Intelligent-Manufacturing.html
RELIANCE,2025-10-31T05:50:33Z,Buyer of auctioned property to get Rs 2 crore refund as bank failed to disclose the pending legal dispute; Telangana High Court order,A property buyer has won a case in the Telangana High Court and will receive a full refund of Rs 2 crore. The bank failed to fully disclose a pending legal dispute and a High Court restraint order regarding the property before auctioning it. The court found t…,negative,0.59965503,0.0013205557,0.3990244,https://economictimes.indiatimes.com/wealth/legal/will/buyer-of-auctioned-property-to-get-rs-2-crore-refund-as-bank-failed-to-disclose-the-pending-legal-dispute-telangana-high-court-order/articleshow/124985590.cms
RELIANCE,2025-10-31T05:35:00Z,Upgrade Garage Door & Gates Continues to Lead Orange County with 24/7 Emergency Service and Same-Day Repairs,"SANTA ANA, Calif., Oct. 31, 2025 (GLOBE NEWSWIRE) -- Upgrade Garage Door & Gates, a trusted provider of garage door repair in Santa Ana, CA
, proudly marks more than 25 years of delivering exceptional garage door services to homeowners and businesses through…",neutral,7.445132e-08,0.9999999,9.480745e-09,https://www.globenewswire.com/news-release/2025/10/31/3178074/0/en/Upgrade-Garage-Door-Gates-Continues-to-Lead-Orange-County-with-24-7-Emergency-Service-and-Same-Day-Repairs.html
RELIANCE,2025-10-31T05:28:35Z,"Sebi caps weights in Bank Nifty, tightens index rules to broaden representation","SEBI has capped the weight of top stocks in non-benchmark indices like Bank Nifty, limiting a single stock’s weight to 20% and the top three to 45%. The move aims to reduce concentration risk and enhance market representation.",negative,0.5482633,0.45153278,0.00020394691,https://economictimes.indiatimes.com/markets/stocks/news/sebi-caps-weights-in-bank-nifty-tightens-index-rules-to-broaden-representation/articleshow/124985621.cms
RELIANCE,2025-10-31T05:20:23Z,Europe preps Digital Euro to enter circulation in 2029,"Because fewer people like banknotes, and payment sovereignty is a problem The Governing Council of the European Central Bank (ECB) has decided the bloc needs a digital version of the Euro, and ordered work that could see it enter circulation in 2029.…",positive,0.039676897,6.105798e-05,0.960262,https://www.theregister.com/2025/10/31/digital_euro_approved/
RELIANCE,2025-10-31T05:01:01Z,"RIL shares in focus as co seals Google AI partnership, BofA picks up Rs 44 crore stake","Reliance Industries Ltd. announced a significant partnership with Google to boost AI adoption in India, offering eligible Jio users free access to Google's AI Pro plan for 18 months. Reliance Intelligence is now a strategic partner for Google Cloud in India, …",neutral,0.23041372,0.7695563,3.0027808e-05,https://economictimes.indiatimes.com/markets/stocks/news/ril-shares-in-focus-as-co-seals-google-ai-partnership-bofa-picks-up-rs-44-crore-stake/articleshow/124985053.cms
RELIANCE,2025-10-31T04:56:00Z,L&T signs pact with US co to build Remotely Piloted Aircraft Systems for Indian armed forces,Larsen & Toubro (L&T) has partnered with General Atomics Aeronautical Systems (GA-ASI) to manufacture Medium Altitude Long Endurance (MALE) Remotely Piloted Aircraft Systems (RPAS) in India for the Indian armed forces. This collaboration aims to bolster India…,neutral,0.10474667,0.89499867,0.00025462118,https://economictimes.indiatimes.com/news/defence/larsen-toubro-lt-signs-pact-with-us-based-ga-asi-to-produce-remotely-piloted-aircraft-systems-rpas-for-indian-army/articleshow/124984469.cms
RELIANCE,2025-10-31T04:53:43Z,Semrush One Helps Track SEO and AI Visibility in One Place,"Semrush One helps track SEO and AI visibility in one place — see how to measure AI mentions, close visibility gaps, and act fast with a 90-day playbook. Focus Keyword: Semrush One.",neutral,0.26245743,0.73751616,2.6399164e-05,https://www.smashingapps.com/semrush-one-helps-track-seo-ai-visibility/
RELIANCE,2025-10-31T04:27:40Z,China's factory activity shrank in October under pressure from tariffs and weak demand,"China has reported its factory activity contracted for a seventh straight month in October, reflecting pressure from higher U.S. tariffs and sluggish domestic demand. The National Bureau of Statistics said Friday that its official purchasing managers index, o…",positive,2.6960024e-06,6.5970914e-07,0.99999666,https://apnews.com/article/china-factory-economy-us-trade-2181298f18f96fa90dc6790b909f06c1
RELIANCE,2025-10-31T04:20:01Z,China factory activity stumbles as export orders dry up,"BEIJING (Reuters) -China's factory activity shrank for a seventh month in October, dragged by a drop in new export orders as the boost from months of front...",positive,7.834915e-07,1.2693024e-05,0.9999865,https://finance.yahoo.com/news/china-factory-activity-stumbles-export-042001674.html
RELIANCE,2025-10-31T04:15:18Z,"What I saw in Vietnam, 50 Years after the War and Ecocide","Greenfield, Mass. (Special to Informed Comment; Feature) - This year 2025 is the 50th anniversary of the liberation of Vietnam from the “American War.”  The war officially ended in 1973 but the remaining Americans fled South Vietnam in chaotic air and sea lif…",negative,0.99996793,6.733153e-06,2.535943e-05,https://www.juancole.com/2025/10/vietnam-years-after.html
RELIANCE,2025-10-31T04:06:25Z,"China's factory activity contracts for 7th month, reflecting tariffs pressure on trade","China has reported its factory activity contracted for a seventh straight month in October, reflecting pressure from higher U.S. tariffs and sluggish domestic demand",positive,3.0207306e-07,4.9591665e-07,0.99999917,https://abcnews.go.com/Business/wireStory/chinas-factory-activity-contracts-7th-month-reflecting-tariffs-127046399
RELIANCE,2025-10-31T04:06:23Z,hobgoblin,"Merriam-Webster's Word of the Day for October 31, 2025 is:

 
 

 
 
 hobgoblin  \HAHB-gahb-lin\   noun
 A hobgoblin is a mischievous goblin that plays tricks in children’s stories. When used figuratively, hobgoblin refers to something that causes fear or…",negative,0.9999244,1.4488097e-06,7.4119234e-05,https://www.merriam-webster.com/dictionary/hobgoblin
RELIANCE,2025-10-31T04:05:53Z,"Google CEO Sundar Pichai expresses enthusiasm over AI deal with Reliance, highlights benefits for Jio users",Google and Reliance Jio are joining forces to boost Artificial Intelligence use across India. Eligible Jio customers will receive Google's AI Pro plan for free for 18 months. This includes advanced AI tools and significant cloud storage. The initiative aims t…,neutral,1.6919854e-06,0.9999982,1.355775e-07,https://economictimes.indiatimes.com/tech/technology/google-ceo-sundar-pichai-expresses-enthusiasm-over-ai-deal-with-reliance-highlights-benefits-for-jio-users/articleshow/124983243.cms
RELIANCE,2025-10-31T04:04:54Z,Socialism or Barbarism: Reviving the History of the American Left,"By Eric Ross | - ( Tomdispatch.com ) - More than a century ago, from a Berlin prison cell where she was confined for her uncompromising opposition to the slaughter of the First World War, Rosa Luxemburg warned, “Bourgeois society stands at the crossroads, eit…",negative,0.9994337,0.00014739361,0.00041893023,https://www.juancole.com/2025/10/socialism-barbarism-reviving.html
RELIANCE,2025-10-31T04:00:44Z,"China’s factory activity contracts for 7th month, reflecting tariffs pressure on trade","HONG KONG (AP) — China’s factory activity contracted for the seventh consecutive month in October, the government said Friday, as a newly announced truce in the trade war between the U.S. and China offers some hope for a stronger recovery in exports. The offi…",neutral,0.00018595075,0.99976736,4.6708592e-05,https://financialpost.com/pmn/chinas-factory-activity-contracts-for-7th-month-reflecting-tariffs-pressure-on-trade
RELIANCE,2025-10-31T04:00:00Z,No Substitute for Defeating Evil,"The mainstream media and Deep State would lead us all to think the American people are more divided now than in prior trying times such as during the Civil War or the divisive civil rights/anti-Vietnam War period of the late 1960s and early 1970s.
...",negative,0.9976972,0.0013344813,0.0009683822,https://www.americanthinker.com/articles/2025/10/no_substitute_for_defeating_evil.html
RELIANCE,2025-10-31T03:57:39Z,"China's factory activity contracts for 7th month, reflecting tariffs pressure on trade","China’s factory activity contracted for the seventh consecutive month in October, the government said Friday, as a newly announced truce in the trade war...",negative,0.9685298,0.0016659509,0.029804274,https://finance.yahoo.com/news/chinas-factory-activity-contracts-7th-035739984.html
RELIANCE,2025-10-31T03:53:40Z,Singapore Is The Catalyst For ASEAN’s Clean Energy Transition,"“The path to energy generation is the use of diverse no-carbon and low-carbon sources,” Tan Lee Leng, Singapore’s Minister-in-charge of Energy and Science, said in his opening keynote of the Singapore International Energy Week (SIEW) 2025. This year is the 18…",negative,0.5516035,0.4483882,8.380373e-06,https://cleantechnica.com/2025/10/30/singapore-is-the-catalyst-for-aseans-clean-energy-transition/
RELIANCE,2025-10-31T03:05:42Z,Bitcoin not the ‘end goal’ says Riot as BTC production jumps 27%,"Riot Platforms posted record Q3 revenue but revealed its true goal is building data centers for AI, using Bitcoin mining as a funding tool.",neutral,5.953545e-08,1.0,2.440498e-08,https://cointelegraph.com/news/riot-platform-bitcoin-not-end-goal-mining-production-q3
RELIANCE,2025-10-31T02:57:54Z,Google offers 18-month free Gemini AI access to Jio users in India,"According to Reuters, Google will provide 18-month free access to its Gemini AI service for all 505 million subscribers of India's Reliance Jio, a move aimed at accelerating the adoption of its AI tools in the country. The offer includes the advanced AI model…",negative,0.82045317,0.17951858,2.8229097e-05,https://www.digitimes.com/news/a20251031VL209/google-gemini-india-adoption-telecom.html
RELIANCE,2025-10-31T02:46:45Z,"Wife ridiculed him in public, called him an alcoholic; court grants husband divorce on grounds of mental cruelty","The Madhya Pradesh High Court granted a husband a divorce, ruling his wife's false accusations of alcoholism constituted mental cruelty. She repeatedly humiliated him in social circles, damaging his reputation as a public servant. The court found no evidence …",positive,0.00018384997,0.00015419701,0.9996619,https://economictimes.indiatimes.com/wealth/legal/will/wife-ridiculed-him-in-public-called-him-an-alcoholic-court-grants-husband-divorce-on-grounds-of-mental-cruelty/articleshow/124980358.cms
RELIANCE,2025-10-31T02:46:42Z,"Indian Oil buys Russian crude from non-sanctioned entities, sources say",Indian Oil Corp has purchased five cargoes of Russian oil for December delivery. This marks a resumption of purchases despite pressure from Washington. Other Indian refiners have paused buying Russian oil following recent US sanctions. Indian Oil Corp states …,negative,0.99632406,1.2492e-05,0.0036634817,https://economictimes.indiatimes.com/industry/energy/oil-gas/indian-oil-buys-russian-crude-from-non-sanctioned-entities-sources-say/articleshow/124980915.cms
RELIANCE,2025-10-31T02:45:08Z,"Trump administration narrows public service loan forgiveness scope, bars groups with ‘substantial illegal purpose’","The US Department of Education has finalized a major overhaul of the Public Service Loan Forgiveness (PSLF) programme, narrowing eligibility to exclude organizations involved in unlawful activities such as aiding illegal immigration or supporting terrorism. R…",neutral,0.45216125,0.54607093,0.0017678547,https://timesofindia.indiatimes.com/education/news/trump-administration-narrows-public-service-loan-forgiveness-scope-bars-groups-with-substantial-illegal-purpose/articleshow/124980471.cms
RELIANCE,2025-10-31T02:38:00Z,"China factory activity shrinks for seventh month, PMI shows","BEIJING: China's factory activity shrank for a seventh month in October, an official survey showed on Friday (Oct 31), keeping alive calls for further stimulus to boost domestic demand, with efforts to ship goods abroad merely exporting price wars.The officia…",neutral,0.0032755744,0.9871594,0.009565084,https://www.channelnewsasia.com/business/china-factory-activity-shrinks-seventh-month-pmi-shows-5436951
RELIANCE,2025-10-31T02:20:30Z,China's rare earth export delay offers US chance to weaken Beijing's grip on market,China's pause on new rare earth export curbs provides a year for the US and its allies. This allows them to strengthen their own production and processing. Investments are being made in domestic rare earth industries. Efforts are underway to diversify supply …,neutral,0.0002581513,0.99973875,3.0698964e-06,https://economictimes.indiatimes.com/news/international/world-news/chinas-rare-earth-export-delay-offers-us-chance-to-weaken-beijings-grip-on-market/articleshow/124980133.cms
RELIANCE,2025-10-31T02:16:20Z,"Reliance, HDFC Bank, TCS, Tata Motors, Orchid Pharma, MTAR Tech, LTI Mindtree in focus today: Oct 31, 2025","Key updates on Reliance, HDFC Bank, TCS, and more, highlighting strategic partnerships, order wins, and company developments on October 31, 2025.",negative,0.99981755,0.00018179044,6.615559e-07,https://www.thehindubusinessline.com/markets/reliance-hdfc-bank-tcs-tata-motors-orchid-pharma-mtar-tech-lti-mindtree-in-focus-today-oct-31-2025/article70222668.ece
RELIANCE,2025-10-31T02:00:03Z,Lenskart IPO opens today at Rs 382-402 price band,"Lenskart’s ₹7,278-crore IPO opens today at ₹382–402 per share; ₹3,268 crore raised from anchor investors including SBI MF, HDFC MF and Goldman Sachs.",negative,0.9999969,3.068119e-06,2.694908e-08,https://www.thehindubusinessline.com/markets/lenskart-ipo-opens-today-at-rs-382-402-price-band/article70224090.ece
RELIANCE,2025-10-31T01:56:39Z,Trump-Xi truce buys time as both seek leverage in bigger fight,President Trump and Chinese leader Xi Jinping have agreed to a one-year trade truce. This deal stabilizes relations between the two economic giants. Both nations are buying time to reduce their reliance on each other in key areas. The agreement offers some po…,neutral,0.05117596,0.9487242,9.986732e-05,https://economictimes.indiatimes.com/news/international/world-news/trump-xi-truce-buys-time-as-both-seek-leverage-in-bigger-fight/articleshow/124979382.cms
RELIANCE,2025-10-31T01:54:18Z,"China factory activity shrinks for seventh month in October, PMI shows","BEIJING () -China's factory activity shrank for a seventh month in October, an official survey showed on Friday, suggesting the need for more stimulus to...",neutral,0.035473127,0.9411822,0.023344709,https://finance.yahoo.com/news/china-factory-activity-shrinks-seventh-015418047.html
RELIANCE,2025-10-31T01:27:54Z,Trump-Xi meeting: Washington-Beijing rivalry is more than a tale of rise and decline — it’s a mirror of two nations wrestling to determine the next global order,Assessments on which country has gained or lost based on just issues of trade and geopolitics will be incomplete. Each country’s internal conditions and resilience will be equally important to the final scorecard.,negative,0.9979582,5.4973393e-06,0.0020363345,https://indianexpress.com/article/opinion/columns/trump-xi-meeting-washington-beijing-rivalry-tale-rise-decline-mirror-two-nations-global-order-10336706/
RELIANCE,2025-10-31T01:25:44Z,The Last Flight: How a British Band Soundtracked Aviation’s Greatest Mystery,"Public Service Broadcasting’s The Last Flight tells Amelia Earhart’s story through her diary entries, backed by masterfully composed instrumentation, and they’re touring Europe and North America this year. “I was always dreaming,” opens the lead track of the …",negative,0.997761,0.0022347826,4.134693e-06,https://theaviationist.com/2025/10/31/the-last-flight/
RELIANCE,2025-10-31T01:00:00Z,Lee Zeldin Says It’s ‘Very Telling’ China Wants To Keep ‘Biden EPA Rule In Place’,Environmental Protection Agency (EPA) Administrator Lee Zeldin told reporters Tuesday that it is “very telling” that China would want to keep a “Biden EPA rule in place.”,negative,0.96540684,0.034080524,0.0005126716,https://wattsupwiththat.com/2025/10/30/lee-zeldin-says-its-very-telling-china-wants-to-keep-biden-epa-rule-in-place/
RELIANCE,2025-10-31T00:57:00Z,"Day Trading Guide for October 31, 2025: Intraday supports, resistances for Nifty50 stocks","The Day Trading Guide provides key intraday support and resistance levels to watch for on Nifty Futures and widely traded stocks such as Reliance Industries, ONGC, Infosys, TCS, HDFC Bank, SBI and ITC",negative,0.9999933,2.6678847e-06,4.103864e-06,https://www.thehindubusinessline.com/portfolio/day-trading-guide/day-trading-guide-for-october-31/article70220956.ece
RELIANCE,2025-10-31T00:41:00Z,"Stocks in news: Maruti Suzuki, ITC, Dabur, Swiggy, RIL, IEX","Indian markets experienced a downturn, influenced by the US Federal Reserve's cautious stance on interest rates and ongoing US-China trade tensions. Analysts anticipate continued consolidation, advising investors to focus on quality stocks and sector-specific…",positive,0.0021325415,2.4630262e-06,0.997865,https://economictimes.indiatimes.com/markets/stocks/news/stocks-in-news-maruti-suzuki-itc-dabur-swiggy-ril-iex/articleshow/124960853.cms
RELIANCE,2025-10-31T00:30:06Z,This Pune firm cracks rare earth code—but India’s magnet shortage persists,"The firm has launched India's first rare earth metals plant, producing 15 tonnes monthly. This step supports self-reliance in critical materials but highlights India's reliance on imports for high-powered magnets.&nbsp;",negative,0.9982735,0.0002690279,0.0014574932,https://www.livemint.com/industry/ashvini-magnets-rare-earth-code-magnet-shortage-vikram-dhoot-neodymium-praseodymium-china-barc-irel-japan-evs-11761829353952.html
RELIANCE,2025-10-31T00:16:58Z,"Verra Mobility (VRRM): $98 Million One-Off Loss Drives Margin Miss, Testing Bullish Narratives","Verra Mobility (VRRM) delivered earnings that are expected to grow 35% per year, outpacing the US market’s projected 15.7% annual profit growth. While the...",neutral,1.5521468e-06,0.99987805,0.00012033601,https://finance.yahoo.com/news/verra-mobility-vrrm-98-million-001658193.html
RELIANCE,2025-10-31T00:00:05Z,"Bombed Russian refineries, cooler days in Europe: Demand for Indian petro-goods may be about to surge","Damaged Russian refineries, advancing European winter, and the debut of sanctions on Russian oil - The stage seems set for a demand surge for Indian refiners, which have widened their crude sourcing in the last few years",neutral,0.00047159404,0.86351883,0.13600956,https://www.livemint.com/industry/energy/india-energy-exports-to-grow-on-demand-from-russia-refiners-eye-new-destinations-11761819259837.html
RELIANCE,2025-10-30T23:55:26Z,COP30 in Brazil Must Deliver for Nature and Forests – And the Stakes Have Never Been Higher,"COP30 must deliver a transformative leap in financing for forests and IPLCs. Tropical forest nations are rightly hoping for a COP with nature at the center. For too long, forest communities have sounded the alarm: finance must flow to address the real drivers…",negative,0.9859477,0.007777101,0.0062750992,https://blogs.edf.org/climate411/2025/10/30/cop30-must-deliver-for-nature-and-forests/
RELIANCE,2025-10-30T23:49:23Z,90 years of Monopoly: how the ‘new craze’ morphed from socialist critique to capitalist dream,"Since the game launched in 1935, 3,400 different versions of Monopoly have been issued worldwide.",negative,0.9993311,0.00040125038,0.00026774005,https://theconversation.com/90-years-of-monopoly-how-the-new-craze-morphed-from-socialist-critique-to-capitalist-dream-252738
RELIANCE,2025-10-30T23:44:19Z,ASX 200 energy stock lifts off on $185 million news,"Investors are bidding up this $6 billion ASX 200 energy stock on Friday. But why?
The post ASX 200 energy stock lifts off on $185 million news appeared first on The Motley Fool Australia.",neutral,0.20615213,0.7911509,0.0026969304,https://www.fool.com.au/2025/10/31/asx-200-energy-stock-lifts-off-on-185-million-news/
RELIANCE,2025-10-30T23:29:53Z,세부 사항 부족과 미중 합의 확실성,"US President Donald Trump and Chinese President Xi Jinping agreed to extend a tariff truce, roll back export controls and reduce other trade barriers in a landmark summit.@EngleTV outlines the key outcomes from the meeting https://t.co/QI4JVcQj9i pic.twitter.…",negative,0.99716103,0.0028344986,4.5128295e-06,https://ryueyes11.tistory.com/511955
